name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sonoma,2019-11-01T13:00:00,69.3,69.3,23.4,17.61,0,0,,0,0,,7.9,133,1020.1,0,9.9,606,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T14:00:00,71.9,71.9,22.7,15.66,0,0,,0,0,,9.5,134,1019.3,0,9.9,594,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T15:00:00,72.4,72.4,21.9,14.87,0,0,,0,0,,8.5,129,1018.7,0,9.9,520,1.9,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T16:00:00,72.5,72.5,22.6,15.21,0,0,,0,0,,9,115,1018.4,0,9.9,395,1.4,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T17:00:00,71,71,22.9,16.23,0,0,,0,0,,7.6,97,1018.1,0,9.9,242,0.9,2,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T18:00:00,65,65,23,20.12,0,0,,0,0,,2,73,1018.1,0,9.9,71,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T19:00:00,57.6,57.6,25,28.35,0,0,,0,0,,2,55,1018.4,0,9.9,2,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T20:00:00,52.1,52.1,25.5,35.38,0,0,,0,0,,0.2,12,1018.5,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T21:00:00,49,49,27.1,42.21,0,0,,0,0,,1.7,360,1018.7,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T22:00:00,47.4,47.4,27.3,45.37,0,0,,0,0,,0.2,357,1019.1,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-01T23:00:00,44.8,44.8,28,51.52,0,0,,0,0,,0.2,358,1019.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T00:00:00,43.8,43.8,27.7,52.82,0,0,,0,0,,2.6,12,1019.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T01:00:00,43.5,41.1,27.1,52.19,0,0,,0,0,,4.3,355,1019.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T02:00:00,40.1,40.1,26.8,58.53,0,0,,0,0,,0,0,1019.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T03:00:00,40.5,40.5,27.6,59.8,0,0,,0,0,,1.7,5,1019.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T04:00:00,38.5,36.5,26.4,61.46,0,0,,0,0,,3.1,6,1019.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T05:00:00,39,39,27.6,63.42,0,0,,0,0,,2.6,9,1019.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T06:00:00,38.4,38.4,27.5,64.66,0,0,,0,0,,3,11,1019.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T07:00:00,37.6,37.6,28.4,69.1,0,0,,0,0,,1.7,22,1020,0,9.9,0.1,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T08:00:00,35.1,35.1,26.4,70.28,0,0,,0,0,,0,0,1020.1,0,9.9,11,0,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T09:00:00,44.7,44.7,32.8,62.71,0,0,,0,0,,0,0,1020.6,0,9.9,40,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T10:00:00,54,54,31.3,41.81,0,0,,0,0,,1.2,318,1020.7,0,9.9,299,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T11:00:00,61.2,61.2,31.4,32.43,0.02,100,rain,0,0,11.4,5.6,196,1020.3,0,9.9,437,1.6,4,,Rain,rain,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T12:00:00,66.3,66.3,29.8,25.36,0,0,,0,0,,8.3,137,1019.8,0,9.9,553,2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T13:00:00,70.2,70.2,29.2,21.64,0,0,,0,0,,9.4,126,1018.6,0,9.9,604,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T14:00:00,73.4,73.4,29.7,19.84,0,0,,0,0,,9.4,146,1017.6,0,9.6,591,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T15:00:00,73.8,73.8,29.6,19.54,0,0,,0,0,,10,135,1016.8,0,9.9,517,1.9,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T16:00:00,74.1,74.1,28.8,18.68,0,0,,0,0,13.9,9.3,139,1016.5,0,9.9,391,1.4,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T17:00:00,73.8,73.8,28.4,18.62,0,0,,0,0,,6.9,143,1016.3,0,9.9,238,0.9,2,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T18:00:00,66.4,66.4,28.7,24.2,0,0,,0,0,,1.5,53,1015.9,0,9.9,69,0.2,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T19:00:00,57.9,57.9,32.7,38.37,0,0,,0,0,,3.3,334,1016.2,0,9.9,1,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T20:00:00,51.2,51.2,29.8,43.56,0,0,,0,0,,1.8,48,1016.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T21:00:00,50.6,50.6,31,46.78,0,0,,0,0,,0.1,356,1016.2,15,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T22:00:00,47.6,47.6,30.2,50.74,0,0,,0,0,,1.3,7,1016.4,15,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-02T23:00:00,47.1,47.1,30.4,51.99,0,0,,0,0,,1.3,48,1016.6,26.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T00:00:00,43.6,43.6,31,61.01,0,,,0,0,,0,0,1016.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T01:00:00,41.3,41.3,29.6,62.81,0,,,0,0,,0,0,1016.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T02:00:00,41.1,41.1,29.5,63.08,0,,,0,0,,1.3,30,1016.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T03:00:00,40.5,40.5,30.1,66.39,0,,,0,0,,1.2,347,1015.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T04:00:00,39,39,29.5,68.44,0,,,0,0,,0,0,1015.8,0,9.1,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T05:00:00,38.7,38.7,29.9,70.25,0,,,0,0,,0,0,1015.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T06:00:00,37.8,37.8,29.6,71.88,0,,,0,0,,0,0,1016,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T07:00:00,37.8,37.8,29.8,72.58,0,,,0,0,,0,0,1016.1,0,9.9,10,0,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T08:00:00,47.4,47.4,32.8,56.76,0,,,0,0,,0,0,1016.6,0,9.9,35,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T09:00:00,55.6,55.6,34.5,44.71,0,,,0,0,,0,0,1016.6,0,9.9,290,1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T10:00:00,61.5,61.5,33.5,34.87,0,,,0,0,,2.4,292,1016.3,0,9.9,425,1.5,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T11:00:00,67.9,67.9,32.9,27.27,0,,,0,0,,3.8,119,1016.1,0,8.3,538,1.9,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T12:00:00,72.1,72.1,31.9,22.65,0,,,0,0,,5.1,301,1015.1,14.6,8.6,589,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T13:00:00,74.4,74.4,31.9,20.97,0,,,0,0,,4.9,338,1014.2,0,8.6,575,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T14:00:00,76,76,29.7,18.2,0,,,0,0,,4.3,349,1013.6,0,9.9,501,1.8,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T15:00:00,76.9,76.9,27.3,16.01,0,,,0,0,,4.6,185,1013.2,0,9.9,378,1.4,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T16:00:00,74.7,74.7,29.4,18.83,0,,,0,0,,3.5,347,1012.7,0,9.9,231,0.8,2,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T17:00:00,66,66,31.1,27.05,0,,,0,0,,4.9,276,1012.6,0,9.9,67,0.2,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T18:00:00,59.9,59.9,33.8,37.37,0,,,0,0,,4.1,35,1012.8,0,9.9,1,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T19:00:00,55.6,55.6,34.6,44.97,0,,,0,0,,4.1,42,1012.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T20:00:00,52.8,52.8,38.1,57.45,0,,,0,0,,3.1,60,1012.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T21:00:00,51,51,40.2,66.49,0,,,0,0,,3.1,63,1013.2,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T22:00:00,48.9,48.9,39.4,69.73,0,,,0,0,,1.4,355,1013.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-03T23:00:00,46.5,46.5,38.9,74.53,0,,,0,0,,2.2,346,1013.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-04T00:00:00,45,45,39.7,81.38,0,0,,0,0,,1.4,351,1014,30,7,1,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,FRTWW,KAPC"
sonoma,2019-11-04T01:00:00,45.5,45.5,40.6,82.7,0,0,,0,0,,0,0,1014,30,7,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-04T02:00:00,43.4,43.4,38.8,83.54,0,0,,0,0,,0,0,1014.2,59.8,7,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-04T03:00:00,42.6,42.6,38.3,84.63,0,0,,0,0,,0,0,1014.1,58.1,7,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-04T04:00:00,41.8,41.8,39.1,90.01,0,0,,0,0,,0,0,1014.1,54.2,6.4,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-04T05:00:00,40.3,40.3,37.8,90.79,0,0,,0,0,,1,350,1014.3,42.4,6.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-04T06:00:00,40.5,40.5,38.1,90.96,0,0,,0,0,,1.7,4,1014.5,54.2,5.3,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-11-04T07:00:00,40.1,40.1,38.3,93.36,0,0,,0,0,,0,0,1015,47.9,6.9,8,0,0,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
